Time,B,C,Ab L,Ab R,AUR,ALR,ALL,AUL
1970-02-01 16:21:47,,,,,,,,
1970-02-01 16:21:48,,,,,-13.63333333,,,
1970-02-01 16:21:49,,,,,,,,
1970-02-01 16:21:50,,,,,-13.9,,,
1970-02-01 16:21:51,,,,,-13.53666667,,,
1970-02-01 16:21:52,,-6.751666667,,,-14.33,,,
1970-02-01 16:21:53,,-6.636666667,,,-14.08,,,
1970-02-01 16:21:54,,-6.64,,,,,,
1970-02-01 16:21:55,,-6.695,,,,,,
1970-02-01 16:21:56,,-6.97,,,-14.53666667,,,
1970-02-01 16:21:57,,-6.503333333,,,-15.35,,,
1970-02-01 16:21:58,,-6.865,,,-14.82833333,,,
1970-02-01 16:21:59,,-6.525,,,,,,
1970-02-01 16:22:00,,-6.543333333,,,-15.26,,,
1970-02-01 16:22:01,,-6.325,,,,,,
1970-02-01 16:22:02,,,,,-15.26333333,,,
1970-02-01 16:22:03,,-6.56,,,-15.57666667,,,
1970-02-01 16:22:04,,,,,-15.49,,,
1970-02-01 16:22:05,,-6.646666667,,,-15.4425,,,
1970-02-01 16:22:06,,-6.32,,,-15.125,,,
1970-02-01 16:22:07,,-6.525,,,-15.49,,,
1970-02-01 16:22:08,,-6.525,,,-15.35,,,
1970-02-01 16:22:09,,-5.985,,,-15.075,,,
1970-02-01 16:22:10,,-6.733333333,,,-15.69,,,
1970-02-01 16:22:11,,-6.73,,,-15.44333333,,,
1970-02-01 16:22:12,,-6.3275,,,-15.36,,,
1970-02-01 16:22:13,,-6.395,,,-15.92833333,,,
1970-02-01 16:22:14,,-6.32,,,-16.1,,,
1970-02-01 16:22:15,,-6.393333333,,,-15.895,,,
1970-02-01 16:22:16,,-6.643333333,,,,,,
1970-02-01 16:22:17,,-6.73,,,-16.165,,,
1970-02-01 16:22:18,,-6.185,,,-16.21666667,,,
1970-02-01 16:22:19,,,,,-16.11833333,,,
1970-02-01 16:22:20,,-6.649166667,,,-16.4425,,,
1970-02-01 16:22:21,,,,,-16.64,,,
1970-02-01 16:22:22,,-6.373333333,,,,,,
1970-02-01 16:22:23,,,,,,,-8.14,
1970-02-01 16:22:24,,-6.26,,,-16.80333333,,,
1970-02-01 16:22:25,,-6.413333333,,,-16.93666667,,,
1970-02-01 16:22:26,,-6.726666667,,,,,,
1970-02-01 16:22:27,,-6.301666667,,,-16.51,,,
1970-02-01 16:22:28,,,,,-16.70666667,,,
1970-02-01 16:22:29,,-6.326666667,,,-16.64,,,
1970-02-01 16:22:30,,-6.36,,,-16.845,,,
1970-02-01 16:22:31,,-6.53,,,-16.66,,,
1970-02-01 16:22:32,,,,,-16.77666667,,,
1970-02-01 16:22:33,,-6.506666667,,,-16.845,,,
1970-02-01 16:22:34,,,,,-16.775,,,
1970-02-01 16:22:35,,-6.15,,,-16.75333333,,-8.62,
1970-02-01 16:22:36,,-6.12,,,-16.78,,-8.62,
1970-02-01 16:22:37,,-6.185,,,-16.93333333,,,
1970-02-01 16:22:38,,-6.553333333,,,,,,
1970-02-01 16:22:39,,-6.73,,,-16.78,,,
1970-02-01 16:22:40,,-6.325,,,-17.12,,,
1970-02-01 16:22:41,,-5.985,,,-17.045,,,
1970-02-01 16:22:42,,-6.28,,,,,,
1970-02-01 16:22:43,,,,,-17.14333333,,,
1970-02-01 16:22:44,,-6.456666667,,,-16.98,,,
1970-02-01 16:22:45,,,,,-17.23166667,,,
1970-02-01 16:22:46,,,,,,,,
1970-02-01 16:22:47,,,,,-17.40833333,,,
1970-02-01 16:22:48,,,,,,,,
1970-02-01 16:22:49,,,,,-17.50166667,,,
1970-02-01 16:22:50,,,,,-17.595,,,
1970-02-01 16:22:51,,,,,,,,
1970-02-01 16:22:52,,-6.59,,,-17.8,,,
1970-02-01 16:22:53,,,,,-17.775,,,
1970-02-01 16:22:54,,,,,,,,
1970-02-01 16:22:55,,,,,-17.39,,,
1970-02-01 16:22:56,,,,,-17.77666667,,,
1970-02-01 16:22:57,,,,,-17.61333333,,,
1970-02-01 16:22:58,,-6.52,,,-17.325,,,
1970-02-01 16:22:59,,-7.2,,,-17.455,,,
1970-02-01 16:23:00,,-6.93,,,-17.25,,,
1970-02-01 16:23:01,,,,,-17.6,,,
1970-02-01 16:23:02,,,,,-17.43333333,,,
1970-02-01 16:23:03,,-7.025,,,-17.94,,,
1970-02-01 16:23:04,,-7.2,,,-17.7,,,
1970-02-01 16:23:05,,-6.991666667,,,-17.77333333,,,
1970-02-01 16:23:06,,-7.045,,,-17.68166667,,,
1970-02-01 16:23:07,,-7.2,,,-17.66333333,,,
1970-02-01 16:23:08,,-7.173333333,,,-17.57333333,,,
1970-02-01 16:23:09,,-7.126666667,,,-17.34666667,,,
1970-02-01 16:23:10,,-7.133333333,,,-17.52166667,,,
1970-02-01 16:23:11,,-7.13,,,-17.46,,,
1970-02-01 16:23:12,,-7.13,,,-17.735,,,
1970-02-01 16:23:13,,-7,,,-17.43666667,,,
1970-02-01 16:23:14,,,,,-17.19,,,
1970-02-01 16:23:15,,,,,-17.32,,,
1970-02-01 16:23:16,,,,,-17.1525,,,
1970-02-01 16:23:17,,,,,,,,
1970-02-01 16:23:18,,,,,,,,
1970-02-01 16:23:19,,,,,-16.985,,,
1970-02-01 16:23:20,,,,,,,,
1970-02-01 16:23:21,,,,,-17.16166667,,,
1970-02-01 16:23:22,,,,,-16.75666667,,,
1970-02-01 16:23:23,,,,,-16.89166667,,,
1970-02-01 16:23:24,,,,,-16.3,,,
1970-02-01 16:23:25,,,,,-16.48333333,,,
1970-02-01 16:23:26,,,,,-16.70666667,,,
1970-02-01 16:23:27,,,,,-16.575,,-11.26,
1970-02-01 16:23:28,,-6.643333333,,,-16.35,,-10.88,
1970-02-01 16:23:29,,-6.325,,,-16.1,,-10.99,
1970-02-01 16:23:30,,-6.056666667,,,-16.64,,-11.085,
1970-02-01 16:23:31,,-6.19,,,-16.03333333,,,
1970-02-01 16:23:32,,-6.39,,,-15.51,,,
1970-02-01 16:23:33,,,,,-15.98666667,,-11.10666667,
1970-02-01 16:23:34,,-5.925,,,-15.42,,-10.93,
1970-02-01 16:23:35,,-5.78,,,,,-10.855,
1970-02-01 16:23:36,,-5.79,,,,,,
1970-02-01 16:23:37,,-5.65,,,,,-10.58,
1970-02-01 16:23:38,,-5.945,,,,,,
1970-02-01 16:23:39,,-5.963333333,,,,,-10.59,
1970-02-01 16:23:40,,-5.836666667,,,,,,
1970-02-01 16:23:41,,-5.696666667,,,,,,
1970-02-01 16:23:42,,,,,,,,
1970-02-01 16:23:43,,,,,-15.50666667,,,
1970-02-01 16:23:44,,,,,,,,
1970-02-01 16:23:45,-9.413333333,,,,,,,
1970-02-01 16:23:46,,,,,,,,
1970-02-01 16:23:47,-9.235,,,,,,,
1970-02-01 16:23:48,,,,,,,,
1970-02-01 16:23:49,,,-11.69666667,,,,,
1970-02-01 16:23:50,,,-11.4375,,,,-10.22,
1970-02-01 16:23:51,,,,,,,-10.26666667,-13.225
1970-02-01 16:23:52,,,,,,,-10.22666667,-13.04666667
1970-02-01 16:23:53,,,,,,,-10.36333333,-12.695
1970-02-01 16:23:54,,-6.2,,,,,-9.805,-12.495
1970-02-01 16:23:55,,-6.195,,,,,-9.956666667,-13.09
1970-02-01 16:23:56,,,,,,,-9.53,
1970-02-01 16:23:57,,,,,,,,
1970-02-01 16:23:58,,,-10.805,,,,,
1970-02-01 16:23:59,,,,,,,,
1970-02-01 16:24:00,,,,,,,-9.77,
1970-02-01 16:24:01,,-6.143333333,,,-13.8225,,,
1970-02-01 16:24:02,,-5.941666667,,,-13.60833333,,,
1970-02-01 16:24:03,,,,,-13.755,,,
1970-02-01 16:24:04,,,,,-13.655,,,
1970-02-01 16:24:05,,,,,,,-9.325,-13.815
1970-02-01 16:24:06,,,,,,,-9.259166667,
1970-02-01 16:24:07,,,,,,,,-13.42
1970-02-01 16:24:08,,,,,,,-9.13,-13.70666667
1970-02-01 16:24:09,,,,,,,-9.475,-13.75
1970-02-01 16:24:10,,,,,,,,-13.385
1970-02-01 16:24:11,,,,,,,,-13.41666667
1970-02-01 16:24:12,,,,,-13.24,,,
1970-02-01 16:24:13,,,,,,,,
1970-02-01 16:24:14,,,,,-13.38,,,
1970-02-01 16:24:15,,-5.655,,,,,,
1970-02-01 16:24:16,,-5.5525,,,,,,
1970-02-01 16:24:17,,-5.72,,,-13.785,,,
1970-02-01 16:24:18,,-5.870833333,,,,,,
1970-02-01 16:24:19,,-5.59,,,-13.17333333,,,
1970-02-01 16:24:20,,-5.39,,,-13.35,,,
1970-02-01 16:24:21,,,,,-13.445,,,
1970-02-01 16:24:22,,,,,-13.0375,,,
1970-02-01 16:24:23,,,,,-12.86,,,
1970-02-01 16:24:26,,,,,,,,
1970-02-01 16:24:27,,,,,,,,
1970-02-01 16:24:28,,,,,,,-9.74,-12.7
1970-02-01 16:24:29,,,-11.2,,,,-8.945,-13.155
1970-02-01 16:24:30,,,-10.88,,,,-9.456666667,
1970-02-01 16:24:31,,,-10.86833333,,,,-9.116666667,
1970-02-01 16:24:32,,,-10.81,,,,-9.200666667,
1970-02-01 16:24:33,,,-10.85333333,,,,-8.92,
1970-02-01 16:26:24,,,,,,,,
1970-02-01 16:26:25,,-4.445,-8.72,,,,,-10.6
1970-02-01 16:26:26,,,,,,,,
1970-02-01 16:26:27,,-3.91,,,,,,
1970-02-01 16:26:28,,,,,-9.92,,,
1970-02-01 16:26:29,,-4.575,,,,,-5.89,
1970-02-01 16:26:30,,,,,-9.85,,,
1970-02-01 16:26:31,,,-8.07,,,,-6.02,
1970-02-01 16:26:32,,,,,-9.92,,-4.82,
1970-02-01 16:26:33,,,,,-9.85,,,
1970-02-01 16:26:34,,,-7.95,,-9.645,,,-9.69
1970-02-01 16:26:35,,,,,,,-5.31,
1970-02-01 16:26:36,,,,,-9.65,,-4.866666667,-9.885
1970-02-01 16:26:37,,,,,-9.715,,-5.698333333,
1970-02-01 16:26:38,,,,,-10.19,,-5.155,
1970-02-01 16:26:39,,,,,,,,
1970-02-01 16:26:40,,,,,-9.74,,-5.251666667,
1970-02-01 16:26:41,,-4.58,-8.09,,-9.171666667,,,
1970-02-01 16:26:42,,,-7.426666667,,-9.175,,,
1970-02-01 16:26:43,,-4.305,,,-9.17,,,
1970-02-01 16:26:44,,-4.51,,,,,,
1970-02-01 16:26:45,,,,,-9.075,,,
1970-02-01 16:26:46,,-4.175,-6.955,,,,-5.5,
1970-02-01 16:26:47,,-4.375,,,-8.965,,-5.37,
1970-02-01 16:26:48,,,,,-9.165,,-4.97,
1970-02-01 16:26:49,,,,,-8.765,,,
1970-02-01 16:26:50,,-4.18,-7.095,,-8.29,,,-9.95
1970-02-01 16:26:51,,-4.18,-7.105,,,,,
1970-02-01 16:26:52,,-3.97,,,-8.42,,,
1970-02-01 16:26:53,,,,,-9.51,,-5.37,
1970-02-01 16:26:54,-6.5,,,,,,-5.373333333,
1970-02-01 16:26:55,,,,,-8.83,,,
1970-02-01 16:26:56,,,,,-9.03,,,
1970-02-01 16:26:57,,,,,-8.73,,,
1970-02-01 16:26:58,,,,,,,,
1970-02-01 16:26:59,,,,,-8.555,,-5.148333333,
1970-02-01 16:27:00,,,,,-8.83,,-5.51,
1970-02-01 16:27:01,-6.9,,,,,,-4.9,
1970-02-01 16:27:02,,,-7.05,,,,-4.84,
1970-02-01 16:27:03,,,,,-8.83,,-4.84,
1970-02-01 16:27:04,,,,,-8.7,,,
1970-02-01 16:27:05,,,,,-8.76,,,
1970-02-01 16:27:06,,,,,-8.56,,,
1970-02-01 16:27:07,,,,,-8.606666667,,,
1970-02-01 16:27:08,,,,,-8.835,,,
1970-02-01 16:27:09,,,,,,,,
1970-02-01 16:27:10,,,,,,,,
1970-02-01 16:27:11,,,,,-9.035,,,
1970-02-01 16:27:12,,,,,,,,
1970-02-01 16:27:13,,,,,,,,
1970-02-01 16:27:14,,,,,,,,
1970-02-01 16:27:15,,,,,,,,
1970-02-01 16:27:16,,,,,,,,
1970-02-01 16:27:17,,,,,,,,
1970-02-01 16:27:18,,,,,,,,
1970-02-01 16:27:19,,,,,-8.56,,,
1970-02-01 16:27:20,,,,,,,,
