Note that the water temp is 1 hour ahead of the tags time
AT	3/24/2023	16:25:49	,5s,	32.3	C	
AT	3/24/2023	16:25:54	,5s,	32.3	C	
AT	3/24/2023	16:25:59	,5s,	32.3	C	
AT	3/24/2023	16:26:04	,5s,	32.3	C	
AT	3/24/2023	16:26:09	,5s,	32.3	C	
AT	3/24/2023	16:26:14	,5s,	32.3	C	
AT	3/24/2023	16:26:19	,5s,	32.3	C	
AT	3/24/2023	16:26:24	,5s,	32.3	C	
AT	3/24/2023	16:26:29	,5s,	32.3	C	
AT	3/24/2023	16:26:34	,5s,	32.3	C	
AT	3/24/2023	16:26:39	,5s,	32.3	C	
AT	3/24/2023	16:26:44	,5s,	32.3	C	
AT	3/24/2023	16:26:49	,5s,	32.3	C	
AT	3/24/2023	16:26:54	,5s,	32.3	C	
AT	3/24/2023	16:26:59	,5s,	32.4	C	
AT	3/24/2023	16:27:04	,5s,	32.4	C	
AT	3/24/2023	16:27:09	,5s,	32.4	C	
AT	3/24/2023	16:27:14	,5s,	32.4	C	
AT	3/24/2023	16:27:19	,5s,	32.4	C	
AT	3/24/2023	16:27:24	,5s,	32.4	C	
AT	3/24/2023	16:27:29	,5s,	32.4	C	
AT	3/24/2023	16:27:34	,5s,	32.4	C	
AT	3/24/2023	16:27:39	,5s,	32.4	C	
AT	3/24/2023	16:27:44	,5s,	32.4	C	
AT	3/24/2023	16:27:49	,5s,	32.4	C	
AT	3/24/2023	16:27:54	,5s,	32.4	C	
AT	3/24/2023	16:27:59	,5s,	32.4	C	
AT	3/24/2023	16:28:04	,5s,	32.4	C	
AT	3/24/2023	16:28:09	,5s,	32.4	C	
AT	3/24/2023	16:28:14	,5s,	32.4	C	
AT	3/24/2023	16:28:19	,5s,	32.4	C	
AT	3/24/2023	16:28:24	,5s,	32.4	C	
AT	3/24/2023	16:28:29	,5s,	32.4	C	
AT	3/24/2023	16:28:34	,5s,	32.4	C	
AT	3/24/2023	16:28:39	,5s,	32.5	C	
AT	3/24/2023	16:28:44	,5s,	32.5	C	
AT	3/24/2023	16:28:49	,5s,	32.5	C	
AT	3/24/2023	16:28:54	,5s,	32.5	C	
AT	3/24/2023	16:28:59	,5s,	32.5	C	
AT	3/24/2023	16:29:04	,5s,	32.5	C	
AT	3/24/2023	16:29:09	,5s,	32.5	C	
AT	3/24/2023	16:29:14	,5s,	32.5	C	
AT	3/24/2023	16:29:19	,5s,	32.5	C	
AT	3/24/2023	16:29:24	,5s,	32.5	C	
AT	3/24/2023	16:29:29	,5s,	32.6	C	
AT	3/24/2023	16:29:34	,5s,	32.6	C	
AT	3/24/2023	16:29:39	,5s,	32.6	C	
AT	3/24/2023	16:29:44	,5s,	32.6	C	
AT	3/24/2023	16:29:49	,5s,	32.6	C	
AT	3/24/2023	16:29:54	,5s,	32.6	C	
AT	3/24/2023	16:29:59	,5s,	32.6	C	
AT	3/24/2023	16:30:04	,5s,	32.6	C	
AT	3/24/2023	16:30:09	,5s,	32.6	C	
AT	3/24/2023	16:30:14	,5s,	32.6	C	
AT	3/24/2023	16:30:19	,5s,	32.6	C	
AT	3/24/2023	16:30:24	,5s,	32.6	C	
AT	3/24/2023	16:30:29	,5s,	32.6	C	
AT	3/24/2023	16:30:34	,5s,	32.6	C	
AT	3/24/2023	16:30:39	,5s,	32.6	C	
AT	3/24/2023	16:30:44	,5s,	32.6	C	
AT	3/24/2023	16:30:49	,5s,	32.6	C	
AT	3/24/2023	16:30:54	,5s,	32.6	C	
AT	3/24/2023	16:30:59	,5s,	32.6	C	
AT	3/24/2023	16:31:04	,5s,	32.6	C	
AT	3/24/2023	16:31:09	,5s,	32.6	C	
AT	3/24/2023	16:31:14	,5s,	32.6	C	
AT	3/24/2023	16:31:19	,5s,	32.7	C	
AT	3/24/2023	16:31:24	,5s,	32.7	C	
